Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HomeGoalsAvg,AwayGoalsAvg,HomeConcedeAvg,AwayConcedeAvg,HomeRecentPoints,AwayRecentPoints,HomeWinRate,AwayWinRate,HomeCleanSheetRate,AwayCleanSheetRate,HomeBTTSRate,AwayBTTSRate,HomeOver25Rate,AwayOver25Rate,HomeGoalsAvgHome,HomeConcedeAvgHome,HomeRecentPointsHome,AwayGoalsAvgAway,AwayConcedeAvgAway,AwayRecentPointsAway,H2HHomeWins,H2HAwayWins,H2HDraws,H2HGoalsAvg,HomeAttackStrength,AwayAttackStrength,HomeDefenseStrength,AwayDefenseStrength,ExpectedHomeGoals,ExpectedAwayGoals
2021-05-15,Brighton,West Ham,1.0,1.0,D,0.0,0.0,D,0.9664429530201344,1.4385026737967914,1.4026845637583891,1.502673796791444,5,6,0.0,0.3636363636363636,0.0,0.2406417112299465,0.0,0.5614973262032086,0.0,0.5668449197860963,1.0945945945945943,1.337837837837838,7,1.2903225806451613,1.5806451612903225,6,1,0,4,3.4,0.734,1.049,1.088,1.06,1.202,1.461
2021-05-16,Tottenham,Wolves,2.0,0.0,H,1.0,0.0,H,1.7754010695187166,1.1981981981981982,1.0588235294117647,1.1981981981981982,7,10,0.0,0.3873873873873873,0.0,0.2882882882882883,0.0,0.5135135135135135,0.0,0.3873873873873873,1.903225806451613,0.8817204301075269,12,1.0545454545454545,1.2727272727272727,6,2,2,1,3.8,1.277,0.858,0.717,0.854,1.685,0.788
2021-05-16,Everton,Sheffield United,0.0,1.0,A,0.0,1.0,A,1.320855614973262,0.7808219178082192,1.374331550802139,1.3835616438356164,8,3,0.0,0.2602739726027397,0.0,0.2191780821917808,0.0,0.3698630136986301,0.0,0.3561643835616438,1.5053763440860215,1.3010752688172045,5,0.6111111111111112,1.6388888888888888,0,2,1,0,1.3333333333333333,1.01,0.497,1.059,1.099,1.715,0.674
2021-05-16,Crystal Palace,Aston Villa,3.0,2.0,H,1.0,2.0,A,1.085561497326203,1.054054054054054,1.4331550802139037,1.6576576576576576,3,5,0.0,0.2342342342342342,0.0,0.2522522522522522,0.0,0.4954954954954955,0.0,0.5315315315315315,1.053763440860215,1.2903225806451613,5,0.9818181818181818,1.690909090909091,7,2,3,0,2.0,0.707,0.799,1.05,1.135,1.24,1.074
2021-05-16,West Brom,Liverpool,1.0,2.0,A,1.0,1.0,D,0.8738738738738738,2.0427807486631018,1.5495495495495497,0.983957219251337,5,11,0.0,0.6203208556149733,0.0,0.3957219251336898,0.0,0.5133689839572193,0.0,0.5828877005347594,0.9818181818181818,1.6181818181818182,8,1.827956989247312,1.1397849462365592,13,0,0,5,2.4,0.658,1.487,1.316,0.764,0.777,2.505
2021-05-18,Man United,Fulham,1.0,1.0,D,1.0,0.0,H,1.6914893617021276,0.8108108108108109,1.0372340425531914,1.7702702702702702,7,1,0.0,0.1621621621621621,0.0,0.1891891891891892,0.0,0.4594594594594595,0.0,0.4459459459459459,1.8617021276595744,0.925531914893617,9,0.7837837837837838,1.864864864864865,4,3,0,0,3.6666666666666665,1.249,0.637,0.753,1.251,2.414,0.614
2021-05-18,Chelsea,Leicester,2.0,1.0,H,0.0,0.0,D,1.6382978723404256,1.6329787234042554,1.1542553191489362,1.2180851063829787,10,10,0.0,0.4680851063829787,0.0,0.3085106382978723,0.0,0.5691489361702128,0.0,0.5531914893617021,1.702127659574468,0.9680851063829788,7,1.6595744680851063,1.3404255319148937,8,0,2,3,1.8,1.142,1.35,0.787,0.899,1.586,1.36
2021-05-18,Brighton,Man City,3.0,2.0,H,0.0,1.0,A,0.9666666666666668,2.393617021276596,1.4,0.824468085106383,5,9,0.0,0.7180851063829787,0.0,0.4734042553191489,0.0,0.4734042553191489,0.0,0.6436170212765957,1.0933333333333333,1.3333333333333333,8,2.021276595744681,0.8297872340425532,15,0,5,0,3.4,0.733,1.644,1.084,0.557,0.631,2.282
2021-05-18,Southampton,Leeds,0.0,2.0,A,0.0,0.0,D,1.2712765957446808,1.5833333333333333,1.5159574468085106,1.4722222222222223,7,8,0.0,0.4444444444444444,0.0,0.3055555555555556,0.0,0.5,0.0,0.5833333333333334,1.4361702127659577,1.446808510638298,10,1.7777777777777777,1.8333333333333333,9,0,1,0,3.0,0.963,1.445,1.176,1.229,1.828,2.176
2021-05-19,Newcastle,Sheffield United,1.0,0.0,H,1.0,0.0,H,1.0957446808510638,0.7837837837837838,1.4893617021276595,1.364864864864865,7,6,0.0,0.2702702702702703,0.0,0.2297297297297297,0.0,0.3648648648648648,0.0,0.3513513513513513,1.297872340425532,1.2765957446808511,5,0.6216216216216216,1.5945945945945943,3,2,1,0,2.0,0.87,0.505,1.038,1.069,1.437,0.671
2021-05-19,Everton,Wolves,1.0,0.0,H,0.0,0.0,D,1.3138297872340423,1.1875,1.372340425531915,1.2053571428571428,7,7,0.0,0.3839285714285714,0.0,0.2857142857142857,0.0,0.5089285714285714,0.0,0.3839285714285714,1.4893617021276595,1.297872340425532,2,1.0357142857142858,1.2857142857142858,5,2,2,1,3.8,0.999,0.842,1.055,0.862,1.33,1.137
2021-05-19,Tottenham,Aston Villa,1.0,2.0,A,1.0,2.0,A,1.7765957446808511,1.0625,1.053191489361702,1.6696428571428572,10,5,0.0,0.2321428571428571,0.0,0.25,0.0,0.5,0.0,0.5357142857142857,1.904255319148936,0.8723404255319149,12,1.0,1.7142857142857142,4,5,0,0,3.4,1.278,0.814,0.71,1.15,2.27,0.74
2021-05-19,Burnley,Liverpool,0.0,3.0,A,0.0,1.0,A,1.0466666666666666,2.042553191489361,1.3866666666666667,0.9840425531914894,6,11,0.0,0.6223404255319149,0.0,0.3936170212765957,0.0,0.5159574468085106,0.0,0.5851063829787234,1.04,1.28,2,1.8297872340425527,1.1382978723404256,13,1,3,1,3.2,0.698,1.488,1.041,0.764,0.824,1.983
2021-05-19,West Brom,West Ham,1.0,3.0,A,1.0,1.0,D,0.875,1.4361702127659577,1.5535714285714286,1.5,2,4,0.0,0.3617021276595745,0.0,0.2393617021276596,0.0,0.5638297872340425,0.0,0.5638297872340425,0.9821428571428572,1.625,5,1.2872340425531914,1.574468085106383,7,0,3,2,2.2,0.659,1.046,1.321,1.057,1.076,1.769
2021-05-19,Crystal Palace,Arsenal,1.0,3.0,A,0.0,1.0,A,1.0957446808510638,1.6914893617021276,1.4361702127659577,1.1914893617021276,6,10,0.0,0.4787234042553192,0.0,0.3191489361702128,0.0,0.5425531914893617,0.0,0.5691489361702128,1.074468085106383,1.297872340425532,7,1.4148936170212767,1.4042553191489362,11,1,0,4,3.0,0.722,1.149,1.054,0.943,1.052,1.55
2021-05-23,Sheffield United,Burnley,1.0,0.0,H,1.0,0.0,H,0.7733333333333333,1.0397350993377483,1.36,1.3973509933774837,6,6,0.0,0.3311258278145695,0.0,0.304635761589404,0.0,0.4437086092715231,0.0,0.4635761589403973,0.945945945945946,1.135135135135135,6,1.0533333333333332,1.4933333333333334,9,1,1,1,2.0,0.635,0.855,0.921,1.003,0.984,1.008
2021-05-23,West Ham,Southampton,3.0,0.0,H,2.0,0.0,H,1.4444444444444444,1.2645502645502646,1.4973544973544974,1.5185185185185186,7,7,0.0,0.3227513227513227,0.0,0.238095238095238,0.0,0.5608465608465608,0.0,0.5185185185185185,1.5851063829787233,1.425531914893617,7,1.1063829787234043,1.5851063829787233,3,4,0,1,2.2,1.065,0.898,1.157,1.065,1.752,1.33
2021-05-23,Man City,Everton,5.0,0.0,H,2.0,0.0,H,2.391534391534392,1.312169312169312,0.8359788359788359,1.3650793650793651,9,7,0.0,0.365079365079365,0.0,0.291005291005291,0.0,0.5185185185185185,0.0,0.4814814814814814,2.765957446808511,0.8191489361702128,6,1.1382978723404256,1.446808510638298,8,5,0,0,3.4,1.857,0.925,0.665,0.971,2.785,0.788
2021-05-23,Liverpool,Crystal Palace,2.0,0.0,H,1.0,0.0,H,2.0476190476190474,1.0952380952380951,0.9788359788359788,1.4444444444444444,13,6,0.0,0.3121693121693121,0.0,0.2486772486772486,0.0,0.4814814814814814,0.0,0.4603174603174603,2.25531914893617,0.8297872340425532,7,1.1170212765957446,1.574468085106383,4,5,0,0,4.6,1.512,0.908,0.674,1.056,2.466,0.784
2021-05-23,Leeds,West Brom,3.0,1.0,H,2.0,0.0,H,1.5945945945945943,0.8761061946902655,1.4324324324324325,1.5663716814159292,10,2,0.0,0.1858407079646017,0.0,0.2389380530973451,0.0,0.4778761061946903,0.0,0.4424778761061947,1.3888888888888888,1.1111111111111112,9,0.7678571428571429,1.4821428571428572,4,1,0,0,5.0,0.931,0.624,0.904,0.994,1.43,0.722
2021-05-23,Fulham,Newcastle,0.0,2.0,A,0.0,1.0,A,0.8133333333333334,1.0952380952380951,1.76,1.4814814814814814,2,7,0.0,0.291005291005291,0.0,0.238095238095238,0.0,0.4867724867724867,0.0,0.4814814814814814,0.8378378378378378,1.6756756756756757,0,0.8936170212765957,1.702127659574468,8,0,1,2,2.0,0.561,0.727,1.363,1.141,0.989,1.269
2021-05-23,Aston Villa,Chelsea,2.0,1.0,H,1.0,0.0,H,1.0707964601769913,1.6402116402116402,1.663716814159292,1.1534391534391537,7,12,0.0,0.492063492063492,0.0,0.3597883597883597,0.0,0.4973544973544973,0.0,0.5661375661375662,1.125,1.625,5,1.574468085106383,1.3404255319148937,13,0,4,1,2.8,0.754,1.28,1.321,0.899,1.047,2.165
2021-05-23,Leicester,Tottenham,2.0,4.0,A,1.0,1.0,D,1.6296296296296295,1.7724867724867726,1.2222222222222223,1.058201058201058,7,9,0.0,0.5185185185185185,0.0,0.328042328042328,0.0,0.5555555555555556,0.0,0.544973544973545,1.6063829787234043,1.0957446808510638,9,1.648936170212766,1.2340425531914894,5,2,3,0,2.8,1.077,1.341,0.891,0.827,1.376,1.53
2021-05-23,Wolves,Man United,1.0,2.0,A,1.0,2.0,A,1.176991150442478,1.687830687830688,1.2035398230088497,1.037037037037037,4,5,0.0,0.5343915343915344,0.0,0.3703703703703703,0.0,0.5079365079365079,0.0,0.5291005291005291,1.3392857142857142,1.125,6,1.5212765957446808,1.148936170212766,11,1,1,3,1.6,0.898,1.236,0.914,0.77,1.068,1.446
2021-05-23,Arsenal,Brighton,2.0,0.0,H,0.0,0.0,D,1.6984126984126984,0.9801324503311258,1.1904761904761905,1.403973509933775,12,7,0.0,0.23841059602649,0.0,0.2516556291390728,0.0,0.5033112582781457,0.0,0.4304635761589404,1.9680851063829787,0.9787234042553192,7,0.84,1.4666666666666666,4,1,2,2,2.2,1.319,0.682,0.795,0.983,2.003,0.694
2021-08-13,Brentford,Arsenal,2.0,0.0,H,1.0,0.0,H,0.0,1.7,0.0,1.1842105263157894,0,15,0.0,0.4842105263157895,0.0,0.3210526315789473,0.0,0.5421052631578948,0.0,0.5684210526315789,0.0,0.0,0,1.431578947368421,1.4,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,Everton,Southampton,3.0,1.0,H,0.0,1.0,A,1.305263157894737,1.2578947368421052,1.3842105263157896,1.5263157894736843,7,6,0.0,0.3210526315789473,0.0,0.2368421052631578,0.0,0.5578947368421052,0.0,0.5210526315789473,1.4842105263157894,1.2842105263157897,5,1.0947368421052632,1.6,0,2,2,1,2.2,0.995,0.89,1.044,1.072,1.648,1.19
2021-08-14,Burnley,Brighton,1.0,2.0,A,1.0,0.0,H,1.0328947368421053,0.9736842105263158,1.394736842105263,1.4078947368421053,3,7,0.0,0.2368421052631578,0.0,0.25,0.0,0.5,0.0,0.4276315789473684,1.0263157894736843,1.3026315789473684,1,0.8289473684210527,1.4736842105263157,1,1,1,3,2.2,0.687,0.674,1.059,0.987,1.047,0.914
2021-08-14,Chelsea,Crystal Palace,3.0,0.0,H,2.0,0.0,H,1.636842105263158,1.0894736842105264,1.1578947368421053,1.4473684210526316,9,6,0.0,0.3105263157894737,0.0,0.2473684210526315,0.0,0.4789473684210526,0.0,0.4578947368421052,1.7052631578947368,0.968421052631579,7,1.105263157894737,1.5789473684210529,4,5,0,0,3.4,1.142,0.898,0.787,1.058,1.866,0.905
2021-08-14,Man United,Leeds,5.0,1.0,H,1.0,0.0,H,1.6894736842105262,1.631578947368421,1.0368421052631578,1.4210526315789471,7,12,0.0,0.4736842105263157,0.0,0.3157894736842105,0.0,0.5,0.0,0.5789473684210527,1.8526315789473684,0.9263157894736842,7,1.7894736842105263,1.736842105263158,12,1,0,1,4.0,1.24,1.455,0.753,1.163,2.228,1.403
2021-08-14,Leicester,Wolves,1.0,0.0,H,1.0,0.0,H,1.631578947368421,1.1754385964912282,1.236842105263158,1.2105263157894737,4,4,0.0,0.3771929824561403,0.0,0.2807017543859649,0.0,0.5087719298245614,0.0,0.3859649122807017,1.6105263157894736,1.1263157894736842,6,1.0175438596491229,1.280701754385965,5,1,1,3,1.6,1.077,0.827,0.916,0.856,1.424,0.97
2021-08-14,Watford,Aston Villa,3.0,2.0,H,2.0,0.0,H,1.131578947368421,1.0789473684210529,1.5592105263157894,1.6578947368421053,6,7,0.0,0.2456140350877192,0.0,0.2456140350877192,0.0,0.5087719298245614,0.0,0.543859649122807,1.25,1.381578947368421,7,1.0175438596491229,1.7017543859649122,7,3,1,0,4.0,0.836,0.828,1.124,1.138,1.47,1.192
2021-08-14,Norwich,Liverpool,0.0,3.0,A,0.0,1.0,A,0.8552631578947368,2.0473684210526315,1.868421052631579,0.9736842105263158,0,15,0.0,0.6263157894736842,0.0,0.4,0.0,0.5105263157894737,0.0,0.5842105263157895,1.1842105263157894,1.763157894736842,0,1.8421052631578947,1.1263157894736842,13,0,3,1,4.25,0.792,1.498,1.434,0.753,0.921,2.75
2021-08-15,Tottenham,Man City,1.0,0.0,H,0.0,0.0,D,1.7842105263157897,2.405263157894737,1.063157894736842,0.8315789473684211,9,9,0.0,0.7157894736842105,0.0,0.4736842105263157,0.0,0.4736842105263157,0.0,0.6473684210526316,1.894736842105263,0.8842105263157894,9,2.0210526315789474,0.8526315789473684,12,2,2,1,2.4,1.267,1.642,0.719,0.57,1.116,1.511
2021-08-15,Newcastle,West Ham,2.0,4.0,A,2.0,1.0,H,1.1,1.4526315789473685,1.4736842105263157,1.4894736842105265,9,10,0.0,0.3684210526315789,0.0,0.2421052631578947,0.0,0.5631578947368421,0.0,0.5684210526315789,1.2947368421052632,1.263157894736842,7,1.305263157894737,1.568421052631579,10,3,1,1,3.6,0.866,1.061,1.027,1.049,1.403,1.395
2021-08-21,Man City,Norwich,5.0,0.0,H,2.0,0.0,H,2.392670157068063,0.8441558441558441,0.8324607329842932,1.8831168831168832,6,0,0.0,0.1818181818181818,0.0,0.1298701298701298,0.0,0.4285714285714285,0.0,0.5194805194805194,2.789473684210526,0.8105263157894737,6,0.5263157894736842,1.973684210526316,0,2,1,1,3.25,1.866,0.427,0.658,1.32,3.805,0.36
2021-08-21,Leeds,Everton,2.0,2.0,D,1.0,1.0,D,1.6153846153846154,1.3141361256544504,1.5128205128205128,1.382198952879581,12,7,0.0,0.3664921465968586,0.0,0.2879581151832461,0.0,0.518324607329843,0.0,0.4869109947643979,1.4736842105263157,1.105263157894737,11,1.1263157894736842,1.4842105263157894,8,1,1,0,2.0,0.984,0.915,0.898,0.991,1.506,1.052
2021-08-21,Brighton,Watford,2.0,0.0,H,2.0,0.0,H,0.9803921568627452,1.1437908496732023,1.4052287581699343,1.562091503267974,7,6,0.0,0.3006535947712418,0.0,0.2352941176470588,0.0,0.4967320261437908,0.0,0.5555555555555556,1.118421052631579,1.3421052631578947,11,1.013157894736842,1.736842105263158,0,2,1,2,1.6,0.747,0.823,1.09,1.16,1.339,1.148
2021-08-21,Crystal Palace,Brentford,0.0,0.0,D,0.0,0.0,D,1.0837696335078535,2.0,1.455497382198953,0.0,3,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0736842105263158,1.3157894736842106,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,Liverpool,Burnley,2.0,0.0,H,1.0,0.0,H,2.0523560209424083,1.0326797385620916,0.9685863874345548,1.3986928104575165,15,3,0.0,0.326797385620915,0.0,0.3006535947712418,0.0,0.4444444444444444,0.0,0.4640522875816993,2.2526315789473683,0.8210526315789474,10,1.0394736842105263,1.486842105263158,6,3,1,1,3.0,1.505,0.845,0.668,0.993,2.309,0.723
2021-08-21,Aston Villa,Newcastle,2.0,0.0,H,1.0,0.0,H,1.0869565217391304,1.1047120418848169,1.6695652173913045,1.486910994764398,7,9,0.0,0.2931937172774869,0.0,0.2408376963350785,0.0,0.4869109947643979,0.0,0.4816753926701571,1.1403508771929824,1.6140350877192982,5,0.9052631578947368,1.6842105263157894,10,2,0,3,1.6,0.762,0.736,1.313,1.125,1.324,1.237
2021-08-22,Wolves,Tottenham,0.0,1.0,A,0.0,1.0,A,1.1652173913043478,1.780104712041885,1.208695652173913,1.057591623036649,3,9,0.0,0.5235602094240838,0.0,0.3298429319371728,0.0,0.5549738219895288,0.0,0.5445026178010471,1.3333333333333333,1.1403508771929824,6,1.673684210526316,1.2421052631578948,8,2,2,1,3.2,0.89,1.362,0.928,0.83,1.141,1.618
2021-08-22,Arsenal,Chelsea,0.0,2.0,A,0.0,2.0,A,1.6910994764397906,1.643979057591623,1.18848167539267,1.1518324607329844,12,9,0.0,0.4921465968586387,0.0,0.3612565445026178,0.0,0.4973821989528796,0.0,0.5706806282722513,1.9684210526315788,0.968421052631579,7,1.568421052631579,1.3473684210526315,10,3,1,1,2.8,1.315,1.277,0.788,0.9,1.828,1.288
2021-08-22,Southampton,Man United,1.0,1.0,D,1.0,0.0,H,1.256544502617801,1.706806282722513,1.5340314136125657,1.036649214659686,6,7,0.0,0.5392670157068062,0.0,0.3664921465968586,0.0,0.5130890052356021,0.0,0.5340314136125655,1.4210526315789471,1.4526315789473685,10,1.5263157894736843,1.1473684210526316,13,0,3,2,5.0,0.95,1.242,1.182,0.767,1.126,1.879
2021-08-23,West Ham,Leicester,4.0,1.0,H,1.0,0.0,H,1.4659685863874343,1.6282722513089003,1.4921465968586387,1.2303664921465969,10,6,0.0,0.4659685863874345,0.0,0.3089005235602094,0.0,0.5706806282722513,0.0,0.5549738219895288,1.6,1.4105263157894736,7,1.6526315789473685,1.3473684210526315,7,2,2,1,4.0,1.07,1.345,1.148,0.901,1.489,1.977
2021-08-28,Liverpool,Chelsea,1.0,1.0,D,1.0,1.0,D,2.052083333333333,1.6458333333333333,0.9635416666666666,1.1458333333333333,15,9,0.0,0.4947916666666667,0.0,0.3645833333333333,0.0,0.4947916666666667,0.0,0.5677083333333334,2.25,0.8125,13,1.5729166666666667,1.3333333333333333,12,4,1,0,3.2,1.503,1.28,0.661,0.891,2.069,1.083
2021-08-28,West Ham,Crystal Palace,2.0,2.0,D,1.0,0.0,H,1.4791666666666667,1.078125,1.4895833333333333,1.4479166666666667,13,4,0.0,0.3072916666666667,0.0,0.25,0.0,0.4739583333333333,0.0,0.4583333333333333,1.625,1.40625,9,1.09375,1.59375,3,1,2,2,3.0,1.086,0.89,1.145,1.065,1.787,1.305
2021-08-28,Norwich,Leicester,1.0,2.0,A,1.0,1.0,D,0.8333333333333334,1.625,1.9230769230769231,1.2447916666666667,0,6,0.0,0.4635416666666667,0.0,0.3072916666666667,0.0,0.5729166666666666,0.0,0.5572916666666666,1.1538461538461535,1.794871794871795,0,1.6458333333333333,1.375,4,1,2,1,1.75,0.771,1.339,1.461,0.919,1.095,2.505
2021-08-28,Brighton,Everton,0.0,2.0,A,0.0,1.0,A,0.987012987012987,1.3177083333333333,1.396103896103896,1.3854166666666667,10,7,0.0,0.3645833333333333,0.0,0.2864583333333333,0.0,0.5208333333333334,0.0,0.4895833333333333,1.12987012987013,1.324675324675325,11,1.1354166666666667,1.4895833333333333,8,2,2,1,2.6,0.755,0.924,1.078,0.995,1.16,1.275
2021-08-28,Man City,Arsenal,5.0,0.0,H,3.0,0.0,H,2.40625,1.6822916666666667,0.828125,1.1927083333333333,9,9,0.0,0.4791666666666667,0.0,0.3177083333333333,0.0,0.5364583333333334,0.0,0.5625,2.8125,0.8020833333333334,9,1.4166666666666667,1.40625,12,5,0,0,2.4,1.88,1.152,0.652,0.94,2.73,0.962
2021-08-28,Newcastle,Southampton,2.0,2.0,D,0.0,0.0,D,1.0989583333333333,1.2552083333333333,1.4895833333333333,1.53125,6,4,0.0,0.3177083333333333,0.0,0.234375,0.0,0.5625,0.0,0.5208333333333334,1.3020833333333333,1.2916666666666667,6,1.09375,1.6145833333333333,0,4,1,0,3.0,0.869,0.89,1.051,1.078,1.447,1.198
2021-08-28,Aston Villa,Brentford,1.0,1.0,D,1.0,1.0,D,1.0948275862068966,1.0,1.6551724137931034,0.0,9,4,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.1551724137931034,1.5862068965517242,8,0.0,0.0,1,0,0,0,0.0,0.771,0.0,1.29,0.0,0.0,0.0
2021-08-29,Tottenham,Watford,1.0,0.0,H,1.0,0.0,H,1.7760416666666667,1.1363636363636365,1.0520833333333333,1.5649350649350648,12,3,0.0,0.2987012987012987,0.0,0.2337662337662337,0.0,0.4935064935064935,0.0,0.551948051948052,1.8854166666666667,0.875,12,1.0,1.7402597402597402,0,2,1,2,2.0,1.259,0.813,0.712,1.162,2.26,0.741
2021-08-29,Burnley,Leeds,1.0,1.0,D,0.0,0.0,D,1.025974025974026,1.625,1.4025974025974026,1.525,0,10,0.0,0.45,0.0,0.3,0.0,0.525,0.0,0.6,1.025974025974026,1.3116883116883118,0,1.75,1.9,9,0,2,0,2.5,0.685,1.424,1.068,1.269,1.343,1.947
2021-08-29,Wolves,Man United,0.0,1.0,A,0.0,0.0,D,1.1551724137931034,1.703125,1.206896551724138,1.0364583333333333,0,8,0.0,0.5364583333333334,0.0,0.3645833333333333,0.0,0.515625,0.0,0.53125,1.3103448275862069,1.137931034482759,6,1.5208333333333333,1.1458333333333333,11,1,2,2,1.8,0.875,1.238,0.926,0.765,1.034,1.468
2021-09-11,Southampton,West Ham,0.0,0.0,D,0.0,0.0,D,1.2590673575129534,1.4818652849740932,1.5336787564766838,1.4922279792746114,2,13,0.0,0.3730569948186528,0.0,0.238341968911917,0.0,0.5699481865284974,0.0,0.5751295336787565,1.4166666666666667,1.4479166666666667,8,1.3333333333333333,1.5729166666666667,10,0,4,1,2.2,0.947,1.085,1.179,1.051,1.537,1.638
2021-09-11,Chelsea,Aston Villa,3.0,0.0,H,1.0,0.0,H,1.6424870466321244,1.094017094017094,1.145077720207254,1.6495726495726497,10,10,0.0,0.2478632478632478,0.0,0.2478632478632478,0.0,0.5128205128205128,0.0,0.5384615384615384,1.71875,0.9583333333333334,10,1.0344827586206895,1.7241379310344829,6,3,1,1,3.0,1.149,0.843,0.78,1.153,2.046,0.842
2021-09-11,Leicester,Man City,0.0,1.0,A,0.0,0.0,D,1.6269430051813472,2.4196891191709846,1.243523316062176,0.8238341968911918,6,9,0.0,0.7150259067357513,0.0,0.4766839378238341,0.0,0.466321243523316,0.0,0.6476683937823834,1.6041666666666667,1.1145833333333333,9,2.0,0.8541666666666666,9,1,4,0,3.0,1.072,1.63,0.908,0.571,0.946,1.895
2021-09-11,Arsenal,Norwich,1.0,0.0,H,0.0,0.0,D,1.6735751295336787,0.8354430379746836,1.212435233160622,1.9240506329113924,6,0,0.0,0.1772151898734177,0.0,0.1265822784810126,0.0,0.430379746835443,0.0,0.5316455696202531,1.9479166666666667,0.9791666666666666,7,0.5128205128205128,2.051282051282051,0,2,0,2,2.75,1.302,0.418,0.798,1.372,2.759,0.427
2021-09-11,Crystal Palace,Tottenham,3.0,0.0,H,0.0,0.0,D,1.0829015544041452,1.7720207253886011,1.450777202072539,1.0466321243523315,2,12,0.0,0.5284974093264249,0.0,0.3367875647668393,0.0,0.5492227979274611,0.0,0.538860103626943,1.0625,1.3020833333333333,4,1.6666666666666667,1.2291666666666667,8,0,3,2,3.0,0.711,1.359,1.062,0.822,0.903,1.848
2021-09-11,Man United,Newcastle,4.0,1.0,H,1.0,0.0,H,1.699481865284974,1.1036269430051813,1.0310880829015543,1.4922279792746114,11,7,0.0,0.2901554404145077,0.0,0.238341968911917,0.0,0.4870466321243523,0.0,0.4818652849740932,1.8854166666666667,0.9270833333333334,7,0.8958333333333334,1.6875,10,4,1,0,3.4,1.26,0.731,0.756,1.128,2.196,0.708
2021-09-11,Watford,Wolves,0.0,2.0,A,0.0,0.0,D,1.1290322580645162,1.1452991452991452,1.5612903225806452,1.205128205128205,3,0,0.0,0.3675213675213675,0.0,0.2735042735042735,0.0,0.4957264957264957,0.0,0.376068376068376,1.2727272727272727,1.3896103896103895,9,1.0,1.2758620689655171,4,2,2,0,2.5,0.85,0.816,1.134,0.852,1.119,1.185
2021-09-11,Brentford,Brighton,0.0,1.0,A,0.0,0.0,D,1.0,0.9806451612903224,0.3333333333333333,1.4,5,9,0.0,0.2451612903225806,0.0,0.2516129032258064,0.0,0.4967741935483871,0.0,0.4258064516129032,2.0,0.0,3,0.8441558441558441,1.4675324675324677,4,0,0,0,0.0,1.336,0.688,0.0,0.981,2.025,0.0
2021-09-12,Leeds,Liverpool,0.0,3.0,A,0.0,1.0,A,1.6097560975609757,2.046632124352332,1.5121951219512195,0.9637305699481864,8,13,0.0,0.6269430051813472,0.0,0.4041450777202072,0.0,0.5077720207253886,0.0,0.5803108808290155,1.5,1.15,9,1.8541666666666667,1.1145833333333333,13,0,1,1,4.5,1.003,1.512,0.938,0.745,1.154,1.816
2021-09-13,Everton,Burnley,3.0,1.0,H,0.0,0.0,D,1.3212435233160622,1.0258064516129033,1.378238341968912,1.4,10,1,0.0,0.3225806451612903,0.0,0.2967741935483871,0.0,0.4451612903225806,0.0,0.4580645161290322,1.5,1.28125,7,1.025974025974026,1.4935064935064934,6,2,2,1,1.8,1.003,0.836,1.044,0.999,1.548,1.117
2021-09-17,Newcastle,Leeds,1.0,1.0,D,1.0,1.0,D,1.1030927835051547,1.5714285714285714,1.5051546391752575,1.5476190476190477,4,5,0.0,0.4285714285714285,0.0,0.2857142857142857,0.0,0.5238095238095238,0.0,0.5952380952380952,1.309278350515464,1.2989690721649485,4,1.7142857142857142,1.8571428571428568,7,0,2,0,5.0,0.875,1.397,1.059,1.242,1.679,1.894
2021-09-18,Wolves,Brentford,0.0,2.0,A,0.0,2.0,A,1.152542372881356,0.75,1.194915254237288,0.5,3,5,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,1.2881355932203389,1.1355932203389831,3,0.5,0.5,2,0,0,0,0.0,0.861,0.408,0.926,0.334,0.444,0.484
2021-09-18,Norwich,Watford,1.0,3.0,A,1.0,1.0,D,0.825,1.1217948717948718,1.9125,1.564102564102564,0,3,0.0,0.2948717948717949,0.0,0.2307692307692307,0.0,0.4871794871794871,0.0,0.5448717948717948,1.15,1.8,0,0.9871794871794872,1.7307692307692308,0,1,3,0,3.25,0.769,0.804,1.467,1.158,1.376,1.51
2021-09-18,Burnley,Arsenal,0.0,1.0,A,0.0,1.0,A,1.0256410256410255,1.6701030927835052,1.4102564102564104,1.2061855670103092,1,6,0.0,0.4793814432989691,0.0,0.3195876288659793,0.0,0.5309278350515464,0.0,0.5618556701030928,1.0256410256410255,1.3076923076923077,1,1.402061855670103,1.443298969072165,9,1,2,2,2.0,0.686,1.142,1.065,0.966,1.024,1.557
2021-09-18,Man City,Southampton,0.0,0.0,D,0.0,0.0,D,2.4123711340206184,1.2525773195876289,0.8195876288659794,1.5257731958762886,12,3,0.0,0.3144329896907216,0.0,0.2371134020618556,0.0,0.5618556701030928,0.0,0.520618556701031,2.8350515463917527,0.7938144329896907,9,1.1030927835051547,1.618556701030928,1,4,1,0,3.2,1.898,0.898,0.646,1.083,3.175,0.743
